city_name,occur_list,SEQ,TGAZ_ID,TGAZ_URI,DATA_SRC,NAME_SIM,NAME_ENG,BEG,END,OBJ_TYPE,X,Y,TYPE_SIM,TYPE_ENG,PARTOF_ID,PARTOF_SIM,PARTOF_ENG
天长县,2,1601,hvd_1709,http://maps.cga.harvard.edu/tgaz/placename/hvd_1709,CHGIS,天长县,Tianchang Xian,1820,1820,POINT,118.99815,32.69052,县,xian,hvd_9783,泗州,Si Zhou
安县,2,1130,hvd_1195,http://maps.cga.harvard.edu/tgaz/placename/hvd_1195,CHGIS,安县,An Xian,1820,1820,POINT,104.42853000000001,31.6495,县,xian,hvd_9705,绵州,Mian Zhou
江西,2,10927,hvd_25007,http://maps.cga.harvard.edu/tgaz/placename/hvd_25007,CHGIS,江西,Jiangxi,1820,1820,POINT,115.89771999999999,28.6749,省,sheng,\N,\N,\N
南昌府,2,2119,hvd_9641,http://maps.cga.harvard.edu/tgaz/placename/hvd_9641,CHGIS,南昌府,Nanchang Fu,1820,1820,POINT,115.89771999999999,28.6749,府,fu,hvd_25007,江西,Jiangxi
五河县,2,1592,hvd_1700,http://maps.cga.harvard.edu/tgaz/placename/hvd_1700,CHGIS,五河县,Wuhe Xian,1820,1820,POINT,117.88253,33.13974,县,xian,hvd_9783,泗州,Si Zhou
成都府,3,2191,hvd_9713,http://maps.cga.harvard.edu/tgaz/placename/hvd_9713,CHGIS,成都府,Chengdu Fu,1820,1820,POINT,104.07799999999999,30.65038,府,fu,hvd_25013,四川,Sichuan
芜湖县,3,1566,hvd_1674,http://maps.cga.harvard.edu/tgaz/placename/hvd_1674,CHGIS,芜湖县,Wuhu Xian,1820,1820,POINT,118.36261999999999,31.33495,县,xian,hvd_9777,太平府,Taiping Fu
仪征县,3,708,hvd_773,http://maps.cga.harvard.edu/tgaz/placename/hvd_773,CHGIS,仪征县,Yizheng Xian,1820,1820,POINT,119.17763000000001,32.267540000000004,县,xian,hvd_9634,扬州府,Yangzhou Fu
四川,3,10933,hvd_25013,http://maps.cga.harvard.edu/tgaz/placename/hvd_25013,CHGIS,四川,Sichuan,1820,1820,POINT,104.07799999999999,30.65038,省,sheng,\N,\N,\N
直隶,33,10970,hvd_25052,http://maps.cga.harvard.edu/tgaz/placename/hvd_25052,CHGIS,直隶,Zhili,1820,1820,POINT,116.368,39.93143,省,sheng,\N,\N,\N
